        sku,store_view_code,attribute_set,type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_skus,bundle_options,configurable_variations,configurable_variation_labels,associated_skus
K132-vin,,Cas9 Proteins,bundle,Default Category,base,K132name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k132name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K132-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
K134-vin,,Cas9 Proteins,bundle,Default Category,base,K134name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k134name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K134-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
K136-vin,,Cas9 Proteins,bundle,Default Category,base,K136name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k136name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K136-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
K138-vin,,Cas9 Proteins,bundle,Default Category,base,K138name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k138name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K138-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
K140-vin,,Cas9 Proteins,bundle,Default Category,base,K140name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k140name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K000:1:0:0:1:0:0;component1:K140-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
K142-vin,,Cas9 Proteins,bundle,Default Category,base,K142name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k142name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K142-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
K144-vin,,Cas9 Proteins,bundle,Default Category,base,K144name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k144name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K144-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
K145-vin,,Cas9 Proteins,bundle,Default Category,base,K145name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k145name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K145-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
K146-vin,,Cas9 Proteins,bundle,Default Category,base,K146name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k146name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K146-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
K147-vin,,Cas9 Proteins,bundle,Default Category,base,K147name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k147name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K147-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
K148-vin,,Cas9 Proteins,bundle,Default Category,base,K148name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k148name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K148-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
K149-vin,,Cas9 Proteins,bundle,Default Category,base,K149name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k149name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K149-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
K186-vin,,Cas9 Proteins,bundle,Default Category,base,K186name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k186name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K186-1:1:0:0:1:0:0;component1:K000:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
K187-vin,,Cas9 Proteins,bundle,Default Category,base,K187name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k187name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K187-1:1:0:0:1:0:0;component1:K100:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
K188-vin,,Cas9 Proteins,bundle,Default Category,base,K188name,,,,1,Taxable Goods,"Catalog, Search",99999,30,k188name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:K188-1:1:0:0:1:0:0;component1:K100:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
LV900-vin,,Other Viral Expression,bundle,Default Category,base,LV900name,,,,1,Taxable Goods,"Catalog, Search",99999,30,lv900name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:LV900-1:1:0:0:1:0:0;component1:LV900-2:1:0:1:1:0:0;component2:LV900-3:1:0:2:1:0:0;component3:LV900-4:1:0:3:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,,,
LV900-iC-vin,,Other Viral Expression,bundle,Default Category,base,LV900-iCname,,,,1,Taxable Goods,"Catalog, Search",99999,30,lv900-icname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:LV900-1:1:0:0:1:0:0;component1:LV900-2:1:0:1:1:0:0;component2:LV900-3:1:0:2:1:0:0;component3:LV900-4:1:0:3:1:0:0;component4:MasterMix-iC-1:1:0:4:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,,,
LV900-LR-vin,,Other Viral Expression,bundle,Default Category,base,LV900-LRname,,,,1,Taxable Goods,"Catalog, Search",99999,30,lv900-lrname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:LV900-1:1:0:0:1:0:0;component1:LV900-2:1:0:1:1:0:0;component2:LV900-3:1:0:2:1:0:0;component3:LV900-4:1:0:3:1:0:0;component4:MasterMix-LR-1:1:0:4:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,,,
LV900-R-vin,,Other Viral Expression,bundle,Default Category,base,LV900-Rname,,,,1,Taxable Goods,"Catalog, Search",99999,30,lv900-rname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:LV900-1:1:0:0:1:0:0;component1:LV900-2:1:0:1:1:0:0;component2:LV900-3:1:0:2:1:0:0;component3:LV900-4:1:0:3:1:0:0;component4:MasterMix-R-1:1:0:4:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,,,
LV900-S-vin,,Other Viral Expression,bundle,Default Category,base,LV900-Sname,,,,1,Taxable Goods,"Catalog, Search",99999,30,lv900-sname,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:LV900-1:1:0:0:1:0:0;component1:LV900-2:1:0:1:1:0:0;component2:LV900-3:1:0:2:1:0:0;component3:LV900-4:1:0:3:1:0:0;component4:MasterMix-S-1:1:0:4:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,,,
Mastermix-5C-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen 5X qPCR MasterMix-iCycler,,,,1,Taxable Goods,"Catalog, Search",225.00,30,brightgreen 5x qpcr mastermix-icycler,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Mastermix-5C-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Mastermix-5L-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen 5X qPCR MasterMix-Low ROX,,,,1,Taxable Goods,"Catalog, Search",225.00,30,brightgreen 5x qpcr mastermix-low rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Mastermix-5L-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Mastermix-5P-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,TaqProbe 5X qPCR MasterMix-ROX,,,,1,Taxable Goods,"Catalog, Search",225.00,30,taqprobe 5x qpcr mastermix-rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Mastermix-5P-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Mastermix-5PC-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,TaqProbe 5X qPCR MasterMix-iCycler,,,,1,Taxable Goods,"Catalog, Search",225.00,30,taqprobe 5x qpcr mastermix-icycler,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Mastermix-5PC-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Mastermix-5PL-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,TaqProbe 5X qPCR MasterMix-Low ROX,,,,1,Taxable Goods,"Catalog, Search",225.00,30,taqprobe 5x qpcr mastermix-low rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Mastermix-5PL-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Mastermix-5PM-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,TaqProbe 5X qPCR MasterMix-Multiplex,,,,1,Taxable Goods,"Catalog, Search",225.00,30,taqprobe 5x qpcr mastermix-multiplex,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Mastermix-5PM-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Mastermix-5PS-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,TaqProbe 5X qPCR MasterMix-No Dye,,,,1,Taxable Goods,"Catalog, Search",225.00,30,taqprobe 5x qpcr mastermix-no dye,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Mastermix-5PS-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Mastermix-5R-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen 5X qPCR MasterMix-ROX,,,,1,Taxable Goods,"Catalog, Search",225.00,30,brightgreen 5x qpcr mastermix-rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Mastermix-5R-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Mastermix-5S-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen 5X qPCR MasterMix-No Dye,,,,1,Taxable Goods,"Catalog, Search",225.00,30,brightgreen 5x qpcr mastermix-no dye,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Mastermix-5S-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-EC-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen Express 2X qPCR MasterMix-iCycler,,,,1,Taxable Goods,"Catalog, Search",125.00,30,brightgreen express 2x qpcr mastermix-icycler,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-EC-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-EL-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen Express 2X qPCR MasterMix-Low ROX,,,,1,Taxable Goods,"Catalog, Search",125.00,30,brightgreen express 2x qpcr mastermix-low rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-EL-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-ER-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen Express 2X qPCR MasterMix-ROX,,,,1,Taxable Goods,"Catalog, Search",125.00,30,brightgreen express 2x qpcr mastermix-rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-ER-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-ES-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen Express 2X qPCR MasterMix-No Dye,,,,1,Taxable Goods,"Catalog, Search",125.00,30,brightgreen express 2x qpcr mastermix-no dye,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-ES-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-iC-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen 2X qPCR MasterMix-iCycler,,,,1,Taxable Goods,"Catalog, Search",125.00,30,brightgreen 2x qpcr mastermix-icycler,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-iC-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-iC-XL-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen 2X qPCR MasterMix-iCycler,,,,1,Taxable Goods,"Catalog, Search",450.00,30,brightgreen 2x qpcr mastermix-icycler,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-iC-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-KC-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,KiloGreen 2X qPCR MasterMix-iCycler,,,,1,Taxable Goods,"Catalog, Search",125.00,30,kilogreen 2x qpcr mastermix-icycler,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-KC-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-KL-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,KiloGreen 2X qPCR MasterMix-Low ROX,,,,1,Taxable Goods,"Catalog, Search",125.00,30,kilogreen 2x qpcr mastermix-low rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-KL-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-KR-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,KiloGreen 2X qPCR MasterMix-ROX,,,,1,Taxable Goods,"Catalog, Search",125.00,30,kilogreen 2x qpcr mastermix-rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-KR-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-KS-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,KiloGreen 2X qPCR MasterMix-No Dye,,,,1,Taxable Goods,"Catalog, Search",125.00,30,kilogreen 2x qpcr mastermix-no dye,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-KS-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-LR-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen 2X qPCR MasterMix-Low ROX,,,,1,Taxable Goods,"Catalog, Search",125.00,30,brightgreen 2x qpcr mastermix-low rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-LR-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-LR-XL-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen 2X qPCR MasterMix-Low ROX,,,,1,Taxable Goods,"Catalog, Search",450.00,30,brightgreen 2x qpcr mastermix-low rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-LR-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-mC-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen miRNA qPCR MasterMix-iCycler,,,,1,Taxable Goods,"Catalog, Search",155.00,30,brightgreen mirna qpcr mastermix-icycler,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-mC-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-mL-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen miRNA qPCR MasterMix-Low ROX,,,,1,Taxable Goods,"Catalog, Search",155.00,30,brightgreen mirna qpcr mastermix-low rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-mL-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-mR-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen miRNA qPCR MasterMix-ROX,,,,1,Taxable Goods,"Catalog, Search",155.00,30,brightgreen mirna qpcr mastermix-rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-mR-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-mS-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,BrightGreen miRNA qPCR MasterMix-No Dye,,,,1,Taxable Goods,"Catalog, Search",155.00,30,brightgreen mirna qpcr mastermix-no dye,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-mS-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-P-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,TaqProbe 2X qPCR MasterMix-ROX,,,,1,Taxable Goods,"Catalog, Search",125.00,30,taqprobe 2x qpcr mastermix-rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-P-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-PC-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,TaqProbe 2X qPCR MasterMix-iCycler,,,,1,Taxable Goods,"Catalog, Search",125.00,30,taqprobe 2x qpcr mastermix-icycler,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-PC-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-PL-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,TaqProbe 2X qPCR MasterMix-Low ROX,,,,1,Taxable Goods,"Catalog, Search",125.00,30,taqprobe 2x qpcr mastermix-low rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-PL-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
MasterMix-PM-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,TaqProbe 2X qPCR MasterMix-Multiplex,,,,1,Taxable Goods,"Catalog, Search",125.00,30,taqprobe 2x qpcr mastermix-multiplex,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-PM-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
